Server1: CPU=32.90, Memory=67.06, Latency=79.48
Server1: CPU=11.01, Memory=49.80, Latency=29.70
Server2: CPU=75.80, Memory=47.55, Latency=79.80
Server3: CPU=67.72, Memory=62.52, Latency=68.59
Server4: CPU=43.36, Memory=18.83, Latency=54.34
Server1: CPU=35.54, Memory=25.25, Latency=32.15
Server2: CPU=31.34, Memory=38.95, Latency=13.25
Server3: CPU=45.07, Memory=63.09, Latency=32.27
Server1: CPU=3.80, Memory=35.13, Latency=0.35
Server2: CPU=47.47, Memory=13.18, Latency=91.95
Server3: CPU=93.61, Memory=9.93, Latency=87.95
Server1: CPU=5.81, Memory=47.23, Latency=78.81
Server2: CPU=70.66, Memory=91.89, Latency=57.34
Server3: CPU=0.83, Memory=17.95, Latency=95.39
Server4: CPU=48.64, Memory=80.51, Latency=86.50
Server1: CPU=51.58, Memory=21.01, Latency=37.68
Server2: CPU=99.89, Memory=6.84, Latency=40.00
Server3: CPU=44.72, Memory=83.85, Latency=42.41
Server1: CPU=57.28, Memory=9.70, Latency=11.27
Server2: CPU=80.44, Memory=26.62, Latency=99.76
Server3: CPU=29.05, Memory=93.80, Latency=89.13
Server1: CPU=78.80, Memory=48.90, Latency=85.60
Server2: CPU=37.26, Memory=68.15, Latency=71.45
Server3: CPU=52.19, Memory=31.53, Latency=24.86
Server4: CPU=78.80, Memory=94.15, Latency=36.01
Server1: CPU=72.77, Memory=74.66, Latency=93.90
Server2: CPU=58.92, Memory=14.37, Latency=72.99
Server3: CPU=35.76, Memory=33.70, Latency=97.65
Server1: CPU=36.28, Memory=4.33, Latency=51.91
Server2: CPU=11.44, Memory=42.80, Latency=60.62
Server3: CPU=64.67, Memory=35.31, Latency=18.50
Server1: CPU=61.78, Memory=1.92, Latency=75.47
Server2: CPU=3.61, Memory=59.97, Latency=19.99
Server3: CPU=77.00, Memory=36.87, Latency=88.54
Server4: CPU=77.04, Memory=14.43, Latency=30.63
Server1: CPU=19.76, Memory=53.21, Latency=27.62
Server2: CPU=79.35, Memory=57.17, Latency=77.84
Server3: CPU=88.11, Memory=90.62, Latency=7.82
Server1: CPU=99.52, Memory=52.02, Latency=53.11
Server2: CPU=64.99, Memory=36.47, Latency=80.30
Server3: CPU=59.23, Memory=20.09, Latency=74.47
Server1: CPU=84.13, Memory=81.13, Latency=14.52
Server2: CPU=37.64, Memory=84.15, Latency=58.79
Server3: CPU=36.04, Memory=43.11, Latency=55.79
Server4: CPU=96.05, Memory=62.86, Latency=65.08
Server1: CPU=69.77, Memory=76.27, Latency=58.88
Server2: CPU=75.82, Memory=26.74, Latency=3.45
Server3: CPU=27.80, Memory=1.83, Latency=28.29
Server1: CPU=46.12, Memory=40.94, Latency=31.52
Server2: CPU=22.46, Memory=11.80, Latency=63.72
Server3: CPU=37.97, Memory=11.47, Latency=7.94
Server1: CPU=19.43, Memory=34.51, Latency=11.61
Server2: CPU=51.43, Memory=44.94, Latency=64.33
Server3: CPU=11.00, Memory=73.56, Latency=13.20
Server4: CPU=35.93, Memory=79.49, Latency=29.66
Server1: CPU=19.64, Memory=55.64, Latency=46.69
Server2: CPU=63.37, Memory=55.75, Latency=75.71
Server3: CPU=79.43, Memory=94.55, Latency=22.07
Server1: CPU=71.63, Memory=57.55, Latency=96.64
Server2: CPU=64.87, Memory=86.26, Latency=68.47
Server3: CPU=4.29, Memory=56.05, Latency=29.67
Server1: CPU=15.12, Memory=45.67, Latency=74.43
Server2: CPU=3.62, Memory=59.25, Latency=24.71
Server3: CPU=87.58, Memory=27.35, Latency=2.96
Server4: CPU=88.47, Memory=78.58, Latency=77.42
Server1: CPU=44.48, Memory=2.08, Latency=9.44
Server2: CPU=18.67, Memory=31.62, Latency=19.67
Server3: CPU=63.80, Memory=95.36, Latency=75.83
Server1: CPU=83.40, Memory=65.85, Latency=72.19
Server2: CPU=83.08, Memory=4.62, Latency=29.18
Server3: CPU=63.41, Memory=3.85, Latency=81.64
Server1: CPU=49.73, Memory=64.75, Latency=3.99
Server2: CPU=86.23, Memory=20.34, Latency=7.77
Server3: CPU=10.43, Memory=7.98, Latency=10.85
Server4: CPU=89.30, Memory=91.59, Latency=79.48
Server1: CPU=27.42, Memory=89.35, Latency=90.60
Server2: CPU=18.46, Memory=37.46, Latency=80.26
Server3: CPU=41.75, Memory=13.25, Latency=22.37
Server1: CPU=47.16, Memory=65.20, Latency=47.21
Server2: CPU=99.43, Memory=85.02, Latency=53.03
Server3: CPU=4.32, Memory=36.14, Latency=11.33
Server1: CPU=31.20, Memory=23.65, Latency=65.76
Server2: CPU=35.01, Memory=5.99, Latency=73.27
Server3: CPU=1.00, Memory=51.87, Latency=81.06
Server1: CPU=95.78, Memory=34.37, Latency=94.98
Server2: CPU=61.92, Memory=37.00, Latency=8.49
Server3: CPU=54.27, Memory=48.07, Latency=6.90
Server4: CPU=37.03, Memory=93.84, Latency=50.13
Server1: CPU=37.75, Memory=58.33, Latency=37.78
Server2: CPU=59.07, Memory=98.09, Latency=7.29
Server3: CPU=65.68, Memory=37.80, Latency=93.28
Server1: CPU=98.62, Memory=57.56, Latency=1.38
Server2: CPU=33.51, Memory=24.44, Latency=54.56
Server3: CPU=1.80, Memory=78.00, Latency=82.96
Server1: CPU=56.64, Memory=35.36, Latency=71.10
Server2: CPU=71.20, Memory=61.34, Latency=46.33
Server3: CPU=69.85, Memory=94.50, Latency=58.65
Server1: CPU=9.51, Memory=25.59, Latency=68.17
Server2: CPU=36.36, Memory=35.71, Latency=22.68
Server3: CPU=12.72, Memory=17.42, Latency=59.51
Server4: CPU=96.39, Memory=72.90, Latency=46.24
Server1: CPU=36.42, Memory=48.88, Latency=23.04
Server2: CPU=64.48, Memory=97.98, Latency=57.41
Server3: CPU=56.41, Memory=68.50, Latency=87.47
Server1: CPU=22.02, Memory=94.70, Latency=20.38
Server2: CPU=26.54, Memory=31.26, Latency=95.13
Server3: CPU=92.40, Memory=43.34, Latency=34.31
Server1: CPU=77.51, Memory=60.89, Latency=26.87
Server2: CPU=94.89, Memory=41.14, Latency=29.51
Server3: CPU=58.52, Memory=68.62, Latency=92.50
Server1: CPU=54.18, Memory=12.32, Latency=89.10
Server2: CPU=58.48, Memory=62.66, Latency=7.89
Server3: CPU=69.77, Memory=17.20, Latency=9.82
Server4: CPU=46.81, Memory=29.18, Latency=38.66
Server1: CPU=86.64, Memory=62.01, Latency=24.98
Server2: CPU=90.77, Memory=5.79, Latency=62.56
Server3: CPU=38.77, Memory=33.02, Latency=19.19
Server1: CPU=61.52, Memory=88.09, Latency=89.35
Server2: CPU=84.44, Memory=33.42, Latency=54.48
Server3: CPU=64.93, Memory=85.87, Latency=59.72
Server1: CPU=7.52, Memory=47.09, Latency=33.34
Server2: CPU=85.29, Memory=73.23, Latency=9.79
Server3: CPU=7.29, Memory=27.53, Latency=42.47
Server1: CPU=23.30, Memory=92.22, Latency=50.36
Server2: CPU=39.90, Memory=55.60, Latency=42.16
Server3: CPU=39.99, Memory=77.40, Latency=40.94
Server4: CPU=51.82, Memory=96.84, Latency=97.22
Server1: CPU=82.00, Memory=64.72, Latency=88.28
Server2: CPU=69.34, Memory=47.01, Latency=35.80
Server3: CPU=90.75, Memory=45.51, Latency=20.85
Server1: CPU=80.15, Memory=86.68, Latency=87.90
Server2: CPU=70.13, Memory=81.70, Latency=71.39
Server3: CPU=84.17, Memory=85.96, Latency=6.28
Server1: CPU=68.33, Memory=32.78, Latency=75.74
Server2: CPU=61.84, Memory=47.27, Latency=32.55
Server3: CPU=85.05, Memory=75.30, Latency=89.13
Server1: CPU=38.42, Memory=44.35, Latency=10.44
Server2: CPU=43.96, Memory=52.16, Latency=51.84
Server3: CPU=33.90, Memory=83.75, Latency=0.67
Server4: CPU=23.07, Memory=47.66, Latency=60.67
Server1: CPU=17.71, Memory=61.04, Latency=45.33
Server2: CPU=43.13, Memory=85.18, Latency=26.08
Server3: CPU=16.87, Memory=17.01, Latency=9.08
Server1: CPU=14.19, Memory=22.02, Latency=7.29
Server2: CPU=2.35, Memory=84.13, Latency=75.90
Server3: CPU=96.81, Memory=21.63, Latency=9.32
Server1: CPU=42.10, Memory=92.93, Latency=58.51
Server2: CPU=68.70, Memory=8.49, Latency=20.43
Server3: CPU=16.95, Memory=32.18, Latency=28.47
Server1: CPU=99.65, Memory=18.12, Latency=41.12
Server2: CPU=46.92, Memory=2.26, Latency=61.51
Server3: CPU=31.97, Memory=93.89, Latency=64.22
Server4: CPU=36.85, Memory=1.92, Latency=21.63
Server1: CPU=75.18, Memory=25.29, Latency=69.62
Server2: CPU=80.61, Memory=56.77, Latency=50.15
Server3: CPU=41.11, Memory=79.23, Latency=88.36
Server1: CPU=37.81, Memory=51.24, Latency=48.04
Server2: CPU=38.22, Memory=27.27, Latency=14.41
Server3: CPU=34.51, Memory=10.35, Latency=23.70
Server1: CPU=84.82, Memory=86.98, Latency=23.08
Server2: CPU=25.22, Memory=96.11, Latency=47.74
Server3: CPU=93.82, Memory=65.18, Latency=23.05
Server1: CPU=63.99, Memory=16.64, Latency=2.78
Server2: CPU=83.78, Memory=43.20, Latency=83.78
Server3: CPU=63.62, Memory=80.07, Latency=24.27
Server4: CPU=20.83, Memory=78.99, Latency=55.33
Server1: CPU=9.88, Memory=75.85, Latency=97.50
Server2: CPU=35.15, Memory=6.74, Latency=27.80
Server3: CPU=46.15, Memory=3.74, Latency=50.48
Server1: CPU=56.19, Memory=99.09, Latency=61.04
Server2: CPU=49.69, Memory=45.39, Latency=71.94
Server3: CPU=99.83, Memory=69.67, Latency=79.80
Server1: CPU=88.29, Memory=82.82, Latency=85.68
Server2: CPU=90.39, Memory=7.80, Latency=39.53
Server3: CPU=27.43, Memory=38.80, Latency=13.99
Server1: CPU=13.00, Memory=88.91, Latency=2.86
Server2: CPU=25.09, Memory=66.96, Latency=31.06
Server3: CPU=64.80, Memory=6.92, Latency=47.40
Server1: CPU=52.63, Memory=47.19, Latency=78.44
Server2: CPU=57.49, Memory=66.58, Latency=24.31
Server3: CPU=68.97, Memory=57.61, Latency=80.96
Server1: CPU=59.97, Memory=90.38, Latency=87.55
Server2: CPU=75.22, Memory=11.30, Latency=74.67
Server3: CPU=55.95, Memory=27.08, Latency=24.70
Server1: CPU=93.59, Memory=92.91, Latency=37.19
Server2: CPU=90.15, Memory=20.56, Latency=15.38
Server3: CPU=19.44, Memory=13.30, Latency=17.00
Server1: CPU=12.60, Memory=73.10, Latency=10.60
Server2: CPU=25.62, Memory=18.59, Latency=29.84
Server3: CPU=32.46, Memory=31.08, Latency=2.52
Server1: CPU=73.28, Memory=71.58, Latency=5.05
Server2: CPU=73.92, Memory=61.76, Latency=19.14
Server3: CPU=86.98, Memory=69.50, Latency=46.03
Server1: CPU=90.63, Memory=64.66, Latency=61.24
Server2: CPU=62.58, Memory=54.25, Latency=9.21
Server3: CPU=0.89, Memory=0.91, Latency=60.45
Server1: CPU=88.11, Memory=95.49, Latency=88.13
Server2: CPU=88.71, Memory=26.79, Latency=90.26
Server3: CPU=7.97, Memory=99.19, Latency=14.37
Server1: CPU=20.79, Memory=73.09, Latency=0.99
Server2: CPU=52.51, Memory=84.52, Latency=98.94
Server3: CPU=26.31, Memory=27.48, Latency=73.23
Server1: CPU=85.82, Memory=30.33, Latency=45.12
Server2: CPU=2.90, Memory=1.50, Latency=20.40
Server3: CPU=6.08, Memory=74.85, Latency=71.02
Server1: CPU=54.70, Memory=14.17, Latency=3.13
Server2: CPU=22.57, Memory=40.85, Latency=4.82
Server3: CPU=47.11, Memory=8.85, Latency=7.68
Server1: CPU=52.35, Memory=95.24, Latency=21.59
Server2: CPU=19.75, Memory=65.03, Latency=56.40
Server3: CPU=43.96, Memory=53.46, Latency=5.02
Server1: CPU=28.35, Memory=39.92, Latency=55.96
Server2: CPU=76.76, Memory=29.69, Latency=62.97
Server3: CPU=63.96, Memory=11.67, Latency=0.88
Server1: CPU=13.21, Memory=48.89, Latency=83.08
Server2: CPU=9.83, Memory=12.55, Latency=89.06
Server3: CPU=93.11, Memory=59.08, Latency=9.34
Server1: CPU=54.86, Memory=89.32, Latency=61.07
Server2: CPU=35.60, Memory=26.33, Latency=41.42
Server3: CPU=60.97, Memory=10.00, Latency=94.24
Server1: CPU=17.09, Memory=68.00, Latency=17.72
Server2: CPU=39.51, Memory=51.01, Latency=59.29
Server3: CPU=49.22, Memory=96.36, Latency=91.40
Server1: CPU=59.49, Memory=42.37, Latency=27.83
Server2: CPU=96.05, Memory=67.06, Latency=59.81
Server3: CPU=89.80, Memory=14.22, Latency=84.62
Server1: CPU=99.28, Memory=10.56, Latency=82.99
Server2: CPU=50.85, Memory=78.40, Latency=67.18
Server3: CPU=87.06, Memory=64.52, Latency=57.51
Server1: CPU=96.77, Memory=79.49, Latency=37.33
Server2: CPU=64.01, Memory=41.30, Latency=37.75
Server3: CPU=11.58, Memory=60.18, Latency=87.55
Server1: CPU=33.77, Memory=31.22, Latency=52.53
Server2: CPU=30.95, Memory=30.17, Latency=60.27
Server3: CPU=75.44, Memory=60.95, Latency=75.43
Server1: CPU=1.31, Memory=94.23, Latency=38.91
Server2: CPU=60.16, Memory=78.73, Latency=63.66
Server3: CPU=15.07, Memory=13.77, Latency=16.07
Server1: CPU=46.72, Memory=10.21, Latency=66.42
Server2: CPU=55.14, Memory=45.41, Latency=69.78
Server3: CPU=74.52, Memory=35.60, Latency=20.50
Server1: CPU=83.58, Memory=9.69, Latency=78.12
Server2: CPU=80.21, Memory=52.28, Latency=41.13
Server3: CPU=91.55, Memory=99.47, Latency=73.81
Server1: CPU=98.82, Memory=55.30, Latency=90.55
Server2: CPU=17.05, Memory=91.55, Latency=11.57
Server3: CPU=83.56, Memory=48.11, Latency=67.30
Server1: CPU=39.12, Memory=91.23, Latency=75.51
Server2: CPU=46.54, Memory=70.04, Latency=25.83
Server3: CPU=84.19, Memory=28.59, Latency=54.12
Server1: CPU=8.56, Memory=35.83, Latency=70.52
Server2: CPU=71.64, Memory=61.29, Latency=23.04
Server3: CPU=64.01, Memory=44.69, Latency=99.31
Server1: CPU=78.15, Memory=91.01, Latency=99.44
Server2: CPU=49.63, Memory=54.32, Latency=21.44
Server3: CPU=87.66, Memory=4.11, Latency=15.78
Server1: CPU=27.58, Memory=84.12, Latency=79.26
Server2: CPU=97.19, Memory=28.62, Latency=38.60
Server3: CPU=95.15, Memory=17.70, Latency=46.50
Server1: CPU=75.99, Memory=4.84, Latency=64.48
Server2: CPU=49.28, Memory=6.17, Latency=2.80
Server3: CPU=92.61, Memory=81.87, Latency=26.45
Server1: CPU=80.50, Memory=23.00, Latency=79.57
Server2: CPU=36.98, Memory=95.94, Latency=46.78
Server3: CPU=65.27, Memory=49.60, Latency=71.77
Server1: CPU=44.27, Memory=78.17, Latency=52.45
Server2: CPU=74.73, Memory=58.87, Latency=53.97
Server3: CPU=51.27, Memory=38.57, Latency=9.12
Server1: CPU=37.31, Memory=25.11, Latency=11.94
Server2: CPU=50.89, Memory=40.10, Latency=8.07
Server3: CPU=17.12, Memory=55.80, Latency=65.99
Server1: CPU=1.45, Memory=60.25, Latency=9.28
Server2: CPU=41.25, Memory=40.14, Latency=11.78
Server3: CPU=10.90, Memory=0.50, Latency=62.14
Server1: CPU=76.67, Memory=15.79, Latency=13.50
Server2: CPU=24.66, Memory=83.73, Latency=93.72
Server3: CPU=1.22, Memory=56.56, Latency=27.15
Server1: CPU=65.47, Memory=26.61, Latency=15.30
Server2: CPU=90.93, Memory=12.98, Latency=23.62
Server3: CPU=18.98, Memory=26.76, Latency=95.45
Server1: CPU=20.48, Memory=12.96, Latency=29.64
Server2: CPU=92.74, Memory=49.54, Latency=92.75
Server3: CPU=83.95, Memory=42.15, Latency=89.19
Server1: CPU=15.93, Memory=62.18, Latency=45.05
Server2: CPU=83.94, Memory=73.08, Latency=52.99
Server3: CPU=28.47, Memory=65.01, Latency=58.52
Server1: CPU=10.29, Memory=46.55, Latency=57.79
Server2: CPU=18.94, Memory=65.27, Latency=21.15
Server3: CPU=15.73, Memory=64.24, Latency=0.42
Server1: CPU=96.67, Memory=93.33, Latency=57.61
Server2: CPU=38.16, Memory=99.11, Latency=70.15
Server3: CPU=98.19, Memory=46.71, Latency=99.27
Server1: CPU=63.83, Memory=58.75, Latency=94.14
Server2: CPU=93.63, Memory=25.39, Latency=43.73
Server3: CPU=87.83, Memory=32.74, Latency=92.66
Server1: CPU=87.89, Memory=20.90, Latency=46.79
Server2: CPU=88.77, Memory=25.20, Latency=10.19
Server3: CPU=40.61, Memory=91.99, Latency=18.83
Server1: CPU=50.56, Memory=56.25, Latency=70.27
Server2: CPU=58.46, Memory=29.55, Latency=30.52
Server3: CPU=69.32, Memory=98.97, Latency=43.09
Server1: CPU=6.59, Memory=66.65, Latency=35.84
Server2: CPU=28.45, Memory=94.40, Latency=55.59
Server3: CPU=86.84, Memory=83.31, Latency=12.80
Server1: CPU=3.12, Memory=77.20, Latency=71.68
Server2: CPU=87.80, Memory=33.25, Latency=5.80
Server3: CPU=26.57, Memory=26.20, Latency=23.72
Server1: CPU=36.09, Memory=77.28, Latency=84.44
Server2: CPU=81.25, Memory=25.62, Latency=55.37
Server3: CPU=80.65, Memory=58.62, Latency=81.77
Server1: CPU=66.41, Memory=49.97, Latency=4.15
Server2: CPU=28.64, Memory=56.30, Latency=73.34
Server3: CPU=54.36, Memory=62.24, Latency=26.30
Server1: CPU=2.76, Memory=63.16, Latency=92.59
Server2: CPU=76.41, Memory=76.18, Latency=93.73
Server3: CPU=76.53, Memory=76.01, Latency=81.48
Server1: CPU=48.27, Memory=8.55, Latency=80.17
Server2: CPU=44.96, Memory=45.45, Latency=73.17
Server3: CPU=43.44, Memory=7.66, Latency=2.95
Server1: CPU=26.19, Memory=70.03, Latency=18.48
Server2: CPU=33.43, Memory=65.01, Latency=79.00
Server3: CPU=16.69, Memory=16.42, Latency=67.86
Server1: CPU=56.33, Memory=98.87, Latency=65.37
Server2: CPU=31.06, Memory=11.66, Latency=64.87
Server3: CPU=69.93, Memory=9.55, Latency=57.28
Server1: CPU=71.93, Memory=55.28, Latency=50.67
Server2: CPU=30.76, Memory=79.69, Latency=54.81
Server3: CPU=44.32, Memory=38.46, Latency=50.69
Server1: CPU=28.16, Memory=77.88, Latency=22.89
Server2: CPU=6.54, Memory=41.45, Latency=56.38
Server3: CPU=98.26, Memory=60.04, Latency=27.54
Server1: CPU=10.34, Memory=10.40, Latency=90.95
Server2: CPU=79.85, Memory=81.68, Latency=98.10
Server3: CPU=36.56, Memory=41.35, Latency=0.45
Server1: CPU=4.56, Memory=24.11, Latency=35.66
Server2: CPU=83.06, Memory=26.07, Latency=45.63
Server3: CPU=3.44, Memory=47.25, Latency=8.54
Server1: CPU=24.64, Memory=48.48, Latency=20.43
Server2: CPU=51.91, Memory=10.23, Latency=72.36
Server3: CPU=99.27, Memory=41.47, Latency=56.20
Server1: CPU=8.56, Memory=54.10, Latency=57.73
Server2: CPU=99.52, Memory=35.52, Latency=64.25
Server3: CPU=70.12, Memory=19.67, Latency=12.53
Server1: CPU=61.77, Memory=64.16, Latency=48.17
Server2: CPU=6.90, Memory=71.64, Latency=67.71
Server3: CPU=5.90, Memory=6.29, Latency=14.81
Server1: CPU=33.53, Memory=21.89, Latency=81.38
Server2: CPU=6.18, Memory=7.70, Latency=82.60
Server3: CPU=51.34, Memory=17.75, Latency=39.55
Server1: CPU=9.08, Memory=92.87, Latency=45.92
Server2: CPU=85.87, Memory=28.24, Latency=6.93
Server3: CPU=51.43, Memory=34.55, Latency=53.77
Server1: CPU=65.63, Memory=53.69, Latency=13.42
Server2: CPU=86.67, Memory=47.51, Latency=49.15
Server3: CPU=98.33, Memory=8.99, Latency=56.20
Server1: CPU=41.85, Memory=34.98, Latency=85.48
Server2: CPU=64.23, Memory=70.79, Latency=33.19
Server3: CPU=20.39, Memory=34.21, Latency=83.27
Server1: CPU=94.29, Memory=37.48, Latency=69.29
Server2: CPU=8.77, Memory=89.64, Latency=78.64
Server3: CPU=77.58, Memory=76.81, Latency=52.29
Server1: CPU=50.95, Memory=31.27, Latency=77.76
Server2: CPU=54.77, Memory=47.81, Latency=28.01
Server3: CPU=96.85, Memory=26.16, Latency=20.55
Server1: CPU=16.64, Memory=50.44, Latency=57.89
Server2: CPU=66.88, Memory=63.46, Latency=10.48
Server3: CPU=14.01, Memory=35.68, Latency=40.42
Server1: CPU=37.09, Memory=31.61, Latency=8.51
Server2: CPU=75.62, Memory=52.17, Latency=69.42
Server3: CPU=7.35, Memory=17.99, Latency=77.35
Server1: CPU=67.99, Memory=78.67, Latency=30.47
Server2: CPU=85.69, Memory=96.38, Latency=31.90
Server3: CPU=32.38, Memory=24.00, Latency=68.12
Server1: CPU=89.01, Memory=10.64, Latency=56.14
Server2: CPU=52.43, Memory=55.68, Latency=84.33
Server3: CPU=51.87, Memory=3.24, Latency=64.16
Server1: CPU=9.74, Memory=32.81, Latency=89.27
Server2: CPU=65.93, Memory=81.32, Latency=94.00
Server3: CPU=59.54, Memory=23.70, Latency=69.24
Server1: CPU=56.65, Memory=19.89, Latency=42.40
Server2: CPU=85.14, Memory=3.56, Latency=72.99
Server3: CPU=78.43, Memory=46.09, Latency=12.37
Server1: CPU=59.38, Memory=95.14, Latency=13.00
Server2: CPU=80.85, Memory=72.21, Latency=90.87
Server3: CPU=88.80, Memory=44.57, Latency=24.11
Server1: CPU=24.87, Memory=13.79, Latency=78.98
Server2: CPU=63.65, Memory=51.33, Latency=15.89
Server3: CPU=6.38, Memory=10.17, Latency=72.81
Server1: CPU=21.79, Memory=99.41, Latency=7.86
Server2: CPU=23.65, Memory=99.55, Latency=94.45
Server3: CPU=90.85, Memory=79.44, Latency=37.82
Server1: CPU=5.97, Memory=71.18, Latency=6.00
Server2: CPU=64.08, Memory=42.07, Latency=87.66
Server3: CPU=10.32, Memory=33.00, Latency=34.36
Server1: CPU=8.92, Memory=58.52, Latency=21.98
Server2: CPU=12.48, Memory=66.34, Latency=81.56
Server3: CPU=55.69, Memory=72.45, Latency=4.10
Server1: CPU=97.87, Memory=43.93, Latency=11.39
Server2: CPU=72.34, Memory=44.03, Latency=57.67
Server3: CPU=26.86, Memory=56.85, Latency=19.69
Server1: CPU=72.09, Memory=62.71, Latency=23.60
Server2: CPU=12.58, Memory=90.11, Latency=2.38
Server3: CPU=68.60, Memory=91.21, Latency=36.08
Server1: CPU=25.30, Memory=5.37, Latency=62.77
Server2: CPU=44.59, Memory=86.18, Latency=4.69
Server3: CPU=39.63, Memory=54.59, Latency=92.77
Server1: CPU=11.93, Memory=1.98, Latency=58.44
Server2: CPU=37.63, Memory=75.02, Latency=15.49
Server3: CPU=29.03, Memory=92.64, Latency=6.48
Server1: CPU=6.46, Memory=38.59, Latency=84.58
Server2: CPU=15.50, Memory=80.48, Latency=71.85
Server3: CPU=81.95, Memory=36.48, Latency=47.25
Server1: CPU=53.65, Memory=88.19, Latency=49.59
Server2: CPU=92.45, Memory=56.18, Latency=54.45
Server3: CPU=35.76, Memory=20.42, Latency=25.13
Server1: CPU=96.29, Memory=33.54, Latency=75.99
Server2: CPU=65.03, Memory=23.07, Latency=68.58
Server3: CPU=42.60, Memory=54.35, Latency=65.98
Server1: CPU=7.87, Memory=5.36, Latency=18.65
Server2: CPU=21.75, Memory=50.24, Latency=61.95
Server3: CPU=76.06, Memory=11.99, Latency=2.22
Server1: CPU=62.54, Memory=83.57, Latency=95.83
Server2: CPU=4.26, Memory=60.26, Latency=54.98
Server3: CPU=62.61, Memory=65.89, Latency=58.32
Server1: CPU=91.70, Memory=75.11, Latency=40.64
Server2: CPU=46.31, Memory=65.98, Latency=29.65
Server3: CPU=21.38, Memory=29.32, Latency=23.21
Server1: CPU=50.84, Memory=5.09, Latency=61.57
Server2: CPU=65.55, Memory=61.44, Latency=36.42
Server3: CPU=75.81, Memory=22.78, Latency=94.89
Server1: CPU=77.89, Memory=62.65, Latency=55.80
Server2: CPU=0.41, Memory=60.57, Latency=33.16
Server3: CPU=52.92, Memory=37.54, Latency=18.18
Server1: CPU=50.40, Memory=0.83, Latency=34.42
Server2: CPU=85.07, Memory=10.95, Latency=77.39
Server3: CPU=35.27, Memory=93.27, Latency=2.65
Server1: CPU=17.82, Memory=18.38, Latency=30.60
Server2: CPU=2.18, Memory=75.83, Latency=55.61
Server3: CPU=57.77, Memory=1.09, Latency=20.64
Server1: CPU=50.38, Memory=14.80, Latency=71.55
Server2: CPU=58.84, Memory=88.97, Latency=19.35
Server3: CPU=70.98, Memory=56.22, Latency=27.90
Server1: CPU=92.71, Memory=89.08, Latency=30.77
Server2: CPU=38.26, Memory=8.06, Latency=13.62
Server3: CPU=77.25, Memory=61.24, Latency=22.93
Server1: CPU=23.33, Memory=38.77, Latency=37.80
